 32,  0 ,0000111111112222
 32, 16 ,0001011111112222
 32, 24 ,0001111011112222
 36, 12 ,0001111101112222
 32, 16 ,0011001111112222
 32, 24 ,0011010111112222
 36, 20 ,0011011101112222
 32, 32 ,0011110011112222
 36, 28 ,0011110101112222
 32, 24 ,0011111100112222
 32, 24 ,0011111101012222
 32, 32 ,0011111101120222
 32, 36 ,0011111101122022
 32, 36 ,0011111101122202
 32, 40 ,0011111101122220
 32, 32 ,0111011101120222
 32, 36 ,0111011101122022
 32, 40 ,0111011101122220
 32, 40 ,0111101101120222
 32, 44 ,0111101101122022
 32, 44 ,0111101101122202
 32, 48 ,0111101101122220
 32, 16 ,0000111111121222
 32, 32 ,0001011111121222
 32, 40 ,0001111011121222
 36, 28 ,0001111101121222
 32, 32 ,0011001111121222
 32, 40 ,0011010111121222
 36, 36 ,0011011101121222
 32, 48 ,0011110011121222
 36, 44 ,0011110101121222
 32, 36 ,0011111100121222
 32, 36 ,0011111101021222
 32, 32 ,0001011111122122
 36, 24 ,0001111101122122
 32, 40 ,0011010111122122
 36, 32 ,0011011101122122
 36, 40 ,0011110101122122
 32, 32 ,0011111101022122
 32, 32 ,0011111101220122
 32, 40 ,0011111101221022
 32, 44 ,0011111101221202
 32, 32 ,0111011101220122
 32, 40 ,0111011101221022
 32, 44 ,0111011101221202
 32, 40 ,0111101101220122
 32, 48 ,0111101101221022
 32, 52 ,0111101101221202
 32, 32 ,0011001111122212
 36, 32 ,0011011101122212
 32, 48 ,0011110011122212
 36, 40 ,0011110101122212
 32, 32 ,0011111100122212
 32, 36 ,0011111101022212
 32, 40 ,0011111101220212
 32, 44 ,0011111101222012
 32, 40 ,0011111101222102
 32, 40 ,0111011101220212
 32, 40 ,0111011101222102
 32, 48 ,0111101101220212
 32, 52 ,0111101101222012
 32, 48 ,0111101101222102
 32, 24 ,0000111111122221
 32, 40 ,0001011111122221
 32, 48 ,0001111011122221
 36, 32 ,0001111101122221
 32, 40 ,0011001111122221
 32, 48 ,0011010111122221
 36, 40 ,0011011101122221
 32, 56 ,0011110011122221
 36, 48 ,0011110101122221
 32, 40 ,0011111100122221
 32, 40 ,0011111101022221
 32, 48 ,0011111101222201
 32, 48 ,0111011101222201
 32, 56 ,0111101101222201
 32, 32 ,0011111102110222
 32, 40 ,0011111102112022
 32, 36 ,0011111102112202
 32, 40 ,0111101102110222
 32, 48 ,0111101102112022
 32, 44 ,0111101102112202
 32, 40 ,0011111102121202
 32, 44 ,0011111102121220
 32, 48 ,0111101102121202
 32, 52 ,0111101102121220
 32, 32 ,0011111102120212
 32, 40 ,0011111102122012
 32, 48 ,0011111102122120
 32, 40 ,0111101102120212
 32, 48 ,0111101102122012
 32, 56 ,0111101102122120
 32, 40 ,0011111102120221
 32, 48 ,0011111102122021
 32, 48 ,0111101102120221
 32, 56 ,0111101102122021
 32, 16 ,0000111111221122
 32, 32 ,0001011111221122
 32, 40 ,0001111011221122
 36, 24 ,0001111101221122
 32, 32 ,0011001111221122
 32, 40 ,0011010111221122
 36, 32 ,0011011101221122
 32, 48 ,0011110011221122
 36, 40 ,0011110101221122
 32, 32 ,0011111100221122
 32, 36 ,0011111102021122
 32, 24 ,0000111111221212
 32, 40 ,0001011111221212
 32, 48 ,0001111011221212
 36, 32 ,0001111101221212
 32, 40 ,0011001111221212
 32, 48 ,0011010111221212
 36, 40 ,0011011101221212
 32, 56 ,0011110011221212
 36, 48 ,0011110101221212
 32, 36 ,0011111100221212
 32, 32 ,0011111102021212
 32, 40 ,0001011111221221
 32, 48 ,0011010111221221
 32, 36 ,0011111102021221
 36, 28 ,0001111101222112
 36, 36 ,0011011101222112
 36, 44 ,0011110101222112
 32, 40 ,0011111102022121
 32, 32 ,0000111111222211
 32, 48 ,0001011111222211
 32, 56 ,0001111011222211
 36, 36 ,0001111101222211
 32, 48 ,0011001111222211
 32, 56 ,0011010111222211
 36, 44 ,0011011101222211
 32, 64 ,0011110011222211
 36, 52 ,0011110101222211
 32, 40 ,0011111100222211
 36, 36 ,0011011102111222
 36, 44 ,0011110102111222
 44, 28 ,0011111200111222
 44, 28 ,0011111201011222
 44, 20 ,0011111201110222
 44, 24 ,0011111201112022
 44, 24 ,0011111201112202
 44, 16 ,0111011201110222
 44, 20 ,0111011201112022
 44, 20 ,0111011201112202
 44, 28 ,0111101201112022
 44, 28 ,0111101201112202
 44, 28 ,0111101201112220
 36, 40 ,0011011102112122
 36, 48 ,0011110102112122
 44, 24 ,0011111201012122
 44, 28 ,0011111201120122
 44, 36 ,0011111201121022
 44, 36 ,0011111201121202
 44, 40 ,0011111201121220
 44, 24 ,0111011201120122
 44, 32 ,0111011201121022
 44, 32 ,0111011201121202
 44, 36 ,0111011201121220
 44, 32 ,0111101201120122
 44, 40 ,0111101201121022
 44, 40 ,0111101201121202
 44, 44 ,0111101201121220
 36, 32 ,0011011102112212
 36, 40 ,0011110102112212
 44, 24 ,0011111200112212
 44, 28 ,0011111201120212
 44, 32 ,0011111201122012
 44, 32 ,0011111201122102
 44, 36 ,0011111201122120
 44, 24 ,0111011201120212
 44, 28 ,0111011201122012
 44, 28 ,0111011201122102
 44, 32 ,0111011201122120
 44, 32 ,0111101201120212
 44, 36 ,0111101201122012
 44, 36 ,0111101201122102
 44, 40 ,0111101201122120
 44, 36 ,0011111201120221
 44, 40 ,0011111201122021
 44, 40 ,0011111201122201
 44, 36 ,0011111201122210
 44, 32 ,0111011201120221
 44, 36 ,0111011201122021
 44, 36 ,0111011201122201
 44, 32 ,0111011201122210
 44, 40 ,0111101201120221
 44, 44 ,0111101201122021
 44, 44 ,0111101201122201
 44, 40 ,0111101201122210
 36, 40 ,0011011102121122
 36, 48 ,0011110102121122
 44, 32 ,0011111200121122
 44, 28 ,0011111201021122
 44, 24 ,0111011201210122
 44, 32 ,0111011201211022
 44, 36 ,0111011201211202
 44, 32 ,0111101201210122
 44, 40 ,0111101201211022
 44, 44 ,0111101201211202
 44, 40 ,0111101201211220
 32, 32 ,0001011112121212
 32, 32 ,0011001112121212
 32, 40 ,0011010112121212
 36, 32 ,0011011102121212
 32, 48 ,0011110012121212
 36, 40 ,0011110102121212
 44, 28 ,0011111200121212
 44, 32 ,0011111201021212
 44, 32 ,0111011201210212
 44, 36 ,0111011201212012
 44, 32 ,0111011201212102
 44, 40 ,0111101201210212
 44, 44 ,0111101201212012
 44, 40 ,0111101201212102
 44, 36 ,0111101201212120
 32, 40 ,0011001112121221
 36, 40 ,0011011102121221
 32, 56 ,0011110012121221
 36, 48 ,0011110102121221
 44, 36 ,0011111200121221
 44, 36 ,0011111201021221
 44, 28 ,0111011201212021
 44, 32 ,0111101201210221
 44, 36 ,0111101201212021
 44, 40 ,0111101201212201
 44, 44 ,0111101201212210
 36, 36 ,0011011102122112
 36, 44 ,0011110102122112
 44, 28 ,0011111201022112
 44, 32 ,0011111201221102
 44, 36 ,0111101201221102
 44, 36 ,0111101201221120
 32, 48 ,0001011112122121
 32, 48 ,0011001112122121
 32, 56 ,0011010112122121
 36, 44 ,0011011102122121
 32, 64 ,0011110012122121
 36, 52 ,0011110102122121
 44, 32 ,0011111201022121
 36, 36 ,0011011102122211
 36, 44 ,0011110102122211
 44, 32 ,0011111200122211
 44, 36 ,0011111201022211
 44, 36 ,0011111201220211
 44, 40 ,0011111201222011
 44, 40 ,0111101201220211
 44, 44 ,0111101201222011
 44, 36 ,0011111202111202
 44, 40 ,0111101202111202
 44, 40 ,0111101202111220
 44, 28 ,0011111202110212
 44, 36 ,0011111202112012
 44, 40 ,0011111202112102
 44, 32 ,0111101202110212
 44, 40 ,0111101202112012
 44, 44 ,0111101202112102
 44, 44 ,0111101202112120
 44, 32 ,0111101202110221
 44, 40 ,0111101202112021
 36, 20 ,0001111102221112
 36, 28 ,0011011102221112
 36, 36 ,0011110102221112
 44, 24 ,0011111200221112
 44, 24 ,0011111202021112
 44, 28 ,0011111202021121
 36, 28 ,0011011102221211
 36, 36 ,0011110102221211
 44, 28 ,0011111200221211
 36, 24 ,0001111102222111
 36, 32 ,0011011102222111
 36, 40 ,0011110102222111
 44, 24 ,0001111201111222
 44, 28 ,0011011201111222
 44, 36 ,0011110201111222
 44, 20 ,0001111201112122
 44, 24 ,0011011201112122
 44, 32 ,0011110201112122
 44, 24 ,0011011201112212
 44, 32 ,0011110201112212
 44, 24 ,0011011201112221
 44, 28 ,0001111201121122
 44, 32 ,0011011201121122
 44, 40 ,0011110201121122
 44, 32 ,0011011201121212
 44, 40 ,0011110201121212
 44, 36 ,0001111201121221
 44, 40 ,0011011201121221
 44, 48 ,0011110201121221
 44, 24 ,0001111201122112
 44, 28 ,0011011201122112
 44, 36 ,0011110201122112
 44, 32 ,0001111201122121
 44, 36 ,0011011201122121
 44, 44 ,0011110201122121
 44, 36 ,0011011201122211
 44, 44 ,0011110201122211
 44, 32 ,0011011201211122
 44, 40 ,0011011201211212
 44, 32 ,0011011201211221
 44, 36 ,0011011201212112
 44, 28 ,0011011201212121
 44, 36 ,0011011201212211
 44, 24 ,0001111201221112
 44, 28 ,0011011201221112
 44, 36 ,0011110201221112
 44, 28 ,0011011201221121
 44, 32 ,0001111201221211
 44, 36 ,0011011201221211
 44, 44 ,0011110201221211
 44, 28 ,0001111201222111
 44, 32 ,0011011201222111
 44, 40 ,0011110201222111
 44, 40 ,0011011202111122
 44, 48 ,0011110202111122
 48, 32 ,0011112200111122
 48, 28 ,0011112201011122
 48, 24 ,0011112201110122
 48, 32 ,0011112201111022
 48, 32 ,0011112201111202
 48, 16 ,0111012201110122
 48, 24 ,0111012201111022
 48, 24 ,0111012201111202
 48, 32 ,0111102201111022
 48, 32 ,0111102201111202
 44, 32 ,0011011202111212
 44, 40 ,0011110202111212
 48, 28 ,0011112200111212
 48, 32 ,0011112201011212
 48, 24 ,0011112201110212
 48, 28 ,0011112201112012
 48, 28 ,0011112201112102
 48, 16 ,0111012201110212
 48, 20 ,0111012201112012
 48, 20 ,0111012201112102
 48, 28 ,0111102201112012
 48, 28 ,0111102201112102
 44, 32 ,0011011202111221
 48, 28 ,0011112201011221
 48, 28 ,0011112201112201
 48, 20 ,0111012201112201
 48, 28 ,0111102201112201
 44, 36 ,0011011202112112
 44, 44 ,0011110202112112
 48, 24 ,0011112201120112
 48, 32 ,0011112201121012
 48, 32 ,0011112201121102
 48, 36 ,0011112201121120
 48, 16 ,0111012201120112
 48, 24 ,0111012201121012
 48, 24 ,0111012201121102
 48, 28 ,0111012201121120
 48, 24 ,0111102201120112
 48, 32 ,0111102201121012
 48, 32 ,0111102201121102
 48, 36 ,0111102201121120
 44, 36 ,0011011202112121
 48, 24 ,0011112201012121
 48, 32 ,0011112201120121
 48, 40 ,0011112201121021
 48, 40 ,0011112201121201
 48, 36 ,0011112201121210
 48, 24 ,0111012201120121
 48, 32 ,0111012201121021
 48, 32 ,0111012201121201
 48, 28 ,0111012201121210
 48, 32 ,0111102201120121
 48, 40 ,0111102201121021
 48, 40 ,0111102201121201
 48, 36 ,0111102201121210
 44, 28 ,0011011202112211
 44, 36 ,0011110202112211
 48, 24 ,0011112200112211
 48, 32 ,0011112201120211
 48, 36 ,0011112201122011
 48, 32 ,0011112201122110
 48, 24 ,0111012201120211
 48, 28 ,0111012201122011
 48, 24 ,0111012201122110
 48, 32 ,0111102201120211
 48, 36 ,0111102201122011
 48, 32 ,0111102201122110
 44, 28 ,0011011202121112
 44, 36 ,0011110202121112
 48, 24 ,0011112200121112
 48, 24 ,0011112201021112
 44, 36 ,0011011202121121
 44, 44 ,0011110202121121
 48, 32 ,0011112200121121
 48, 28 ,0011112201021121
 44, 28 ,0011011202121211
 44, 36 ,0011110202121211
 48, 28 ,0011112200121211
 48, 32 ,0011112201021211
 44, 32 ,0011011202122111
